candidate_id,estate,source_id,node_type,title,document_or_part,paragraph_or_rule,url,matched_amounts,rule_based_reason,snippet,is_threshold,inflation_index_candidate,threshold_amounts,threshold_type,confidence,llm_rationale
cand-00237,ss,befb5a087993bdf0,guidance_paragraph,SS2/23 – Supervising credit unions 11.9,SS2/23 – Supervising credit unions,11.9,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-20,£10 m,Monetary amount appears with threshold/trigger language.,"For credit unions with more than £10 million in assets , the PRA also expects the liquidity management policy statement to cover: • the credit union’s strategy, processes, and systems in place for liquidity risk management; • the liquidity risk appetite agreed by the board; • any liquidity buffers to be maintained as a safeguard on the basis of stressed conditions that may arise; • plans to address any liquidity or funding risks arising from mismatches in maturity (which can give rise to cash flow imbalances and a risk that there could be insufficient cash resources to meet payment outflows when they fall due); and • contingency plans with actions that will be taken if liquidity targets are not met.",yes,yes,£10 million,scope_trigger,high,Assets above £10 million trigger enhanced liquidity policy coverage.
cand-00241,ss,a59c466eb948cffd,guidance_paragraph,SS2/23 – Supervising credit unions 12.1,SS2/23 – Supervising credit unions,12.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-21,£50 m,Monetary amount appears with threshold/trigger language.,"In order to ensure a credit union is holding sufficient liquid funds under Credit Unions 9.4, the PRA expects credit unions with more than £50 million in total assets to carry out periodic (at least annual) liquidity stress testing whereby the impact of stressed outflows is considered.",yes,yes,£50 million,scope_trigger,high,Assets above £50 million trigger periodic liquidity stress testing expectation.
cand-00242,ss,57c4c984266f9148,guidance_paragraph,SS2/23 – Supervising credit unions 12.5,SS2/23 – Supervising credit unions,12.5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-22,£50 m,Monetary amount appears with threshold/trigger language.,"In addition to the expectations set out in Chapters 9 and 11, credit unions with more than £50 million in total assets and/or credit unions that carry out more complex lending (such as providing mortgages or lending to corporates), and/or credit unions that invest in more complex investment products (supranational b onds, corporate bonds, bank bonds, and money market funds) should expect to engage more with the PRA.",yes,yes,£50 million,scope_trigger,high,Assets above £50 million trigger increased PRA engagement expectations.
cand-00243,ss,e52eeb93e5db531b,guidance_paragraph,SS2/23 – Supervising credit unions 12.6,SS2/23 – Supervising credit unions,12.6,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-22,£50 m,Monetary amount appears with threshold/trigger language.,"In addition to the expectations set out in Chapters 10 and 11, the PRA expects credit unions with more than £50 million in assets to consider and document: • the people, processes, and technology required to deliver critical services;10 and • what scenarios could result in them exceeding their risk appetite, and what actions they will take to respond and react to instances of crystallised operational risk to ensure they remain within their risk appetite.",yes,yes,£50 million,scope_trigger,high,Assets above £50 million trigger operational risk documentation expectation.
cand-00245,ss,5a6522c57c06a3c2,guidance_paragraph,SS2/23 – Supervising credit unions 13.1,SS2/23 – Supervising credit unions,13.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-23,£100 m,Monetary amount appears with threshold/trigger language.,"In line with requirements under rule 11.1(2) of the Credit Unions Part of the PRA Rulebook, for a credit union to have effective processes to identify, manage, monitor, and report the risks to which it is exposed, the PRA expects a credit union with more than £100 million in assets to be able to demonstrate that it has management information, monitoring, and governance processes to support timely wind-down decision making.",yes,yes,£100 million,scope_trigger,high,Assets above £100 million trigger exit-strategy management information expectation.
cand-00246,ss,a2cd46699818d3f2,guidance_paragraph,SS2/23 – Supervising credit unions 13.2,SS2/23 – Supervising credit unions,13.2,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-23,£100 m,Monetary amount appears with threshold/trigger language.,"Credit unions with more than £100 million in assets are expected to consider the steps and resources needed to (i) wind down, and (ii) achieve a transfer of engagements, while, to the extent possible, avoiding any negative effects on members.",yes,yes,£100 million,scope_trigger,high,Assets above £100 million trigger wind-down/transfer planning expectation.
cand-00247,ss,b346691bbb2fe2e9,guidance_paragraph,SS2/23 – Supervising credit unions 18.15,SS2/23 – Supervising credit unions,18.15,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-32,£10m; £50m,Monetary amount appears with threshold/trigger language.,"Where a credit union has outsourced its services to a CUSO but does not own the CUSO, credit unions are reminded that the PRA’s outsourcing expectations apply proportionately accordingly to the size and activities of the credit union – eg the PRA has additional operational resilience expectations of credit unions with more than £10m in total assets (see paragraph 11.11) and credit unions with more than £50m in total assets (see paragraph 12.6).",yes,yes,£10 million; £50 million,scope_trigger,high,Asset thresholds trigger proportionate outsourcing and resilience expectations.
cand-00231,ss,7ee9da9a34033ad6,guidance_paragraph,SS2/23 – Supervising credit unions 2.13,SS2/23 – Supervising credit unions,2.13,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-8,£50 m,Monetary amount appears with threshold/trigger language.,"For credit unions with total assets over £50 million, the PRA expects them to not hold more than 50% of their minimum capital requirement as subordinated debt; and that no more than 75% of the minimum capital requirement be comprised of subordinated debt and interest-bearing deferred shares.",yes,yes,£50 million,scope_trigger,high,Assets over £50 million trigger limits on subordinated debt in capital requirement.
cand-00232,ss,71010d23c734d921,guidance_paragraph,SS2/23 – Supervising credit unions 7.2,SS2/23 – Supervising credit unions,7.2,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-13,£10 m,Monetary amount appears with threshold/trigger language.,"Additional expectations relating to investments for credit unions with more than £10 million in assets and credit unions that invest in more complex investments (supranational bonds, corporate bonds, bank bonds, and money market funds) are set out in Chapters 11 and 14, respectively.",yes,yes,£10 million,scope_trigger,high,Assets above £10 million trigger additional investment expectations.
cand-00233,ss,52d6e06f5d6fa7d9,guidance_paragraph,SS2/23 – Supervising credit unions 8.2,SS2/23 – Supervising credit unions,8.2,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-14,£10 m,Monetary amount appears with threshold/trigger language.,"The following are indicators of good practice (the PRA considers that some credit unions will be limited in their ability to implement these practices, due to their size and resources, but the PRA would generally expect credit unions with more than £10 million in total assets to meet all or most of the below): • there is a clear separation between the role and responsibilities of the General Manager/ Chief Executive Officer (CEO)/Senior Management Team (largely operational (although the General Manager/ CEO also plays a key role in developing strategy) keeping the board informed, and bringing recommendations to the board) and that of the board (largely strategic, approving key policies, maki",yes,yes,£10 million,scope_trigger,high,Assets above £10 million indicate expected governance practices.
cand-00234,ss,34d5a3ef277d44af,guidance_paragraph,SS2/23 – Supervising credit unions 9.3,SS2/23 – Supervising credit unions,9.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-17,£10 m,Monetary amount appears with threshold/trigger language.,The PRA expects credit unions with total assets of more than £10 million should be able to meet all of the above expectations.,yes,yes,£10 million,scope_trigger,high,Assets above £10 million trigger expectation to meet listed practices.
cand-00228,ss,ed63aa842d9155c5,guidance_paragraph,SS2/23 – Supervising credit unions PDF paragraph 1,SS2/23 – Supervising credit unions,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-1,£10m,Monetary amount appears with threshold/trigger language.,Additional expectations for credit unions with more than £10m in assets 15 Investments 15 Liquidity 17 Risk management 17 Operational risk and resilience 18 12.,yes,yes,£10 million,scope_trigger,high,Table heading identifies asset threshold for additional expectations.
cand-00229,ss,ed63aa842d9155c5,guidance_paragraph,SS2/23 – Supervising credit unions PDF paragraph 1,SS2/23 – Supervising credit unions,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-1,£50m,Monetary amount appears with threshold/trigger language.,Additional expectations for credit unions with more than £50m in assets 18 Liquidity 18 Risk management 19 Operational risk and resilience 19 13.,yes,yes,£50 million,scope_trigger,high,Table heading identifies asset threshold for additional expectations.
cand-00230,ss,ed63aa842d9155c5,guidance_paragraph,SS2/23 – Supervising credit unions PDF paragraph 1,SS2/23 – Supervising credit unions,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss02-23-supervising-credit-unions/01-06-2026#pdf-page-1,£100m,Monetary amount appears with threshold/trigger language.,Additional expectations for credit unions with more than £100m in assets 20 Exit strategy planning 20 14.,yes,yes,£100 million,scope_trigger,high,Table heading identifies asset threshold for exit-strategy expectations.
cand-00275,ss,c28928bad0d36357,guidance_paragraph,SS24/15 – The PRA’s approach to supervising liquidity and funding risks PDF paragraph 42,SS24/15 – The PRA’s approach to supervising liquidity and funding risks,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss24-15---the-pras-approach-to-supervising-liquidity-and-funding-risks/01-06-2026#pdf-page-18,"£50,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"aggregate of £50,000 (i.e. new firms not utilising mobilisation), the PRA expects that RDRs calculated for reporting reference dates from the point of authorisation should be representative of its long term business model.",yes,yes,"£50,000",permission_or_exemption_condition,medium,Deposit aggregate distinguishes new firms using mobilisation restrictions.
cand-00276,ss,c28928bad0d36357,guidance_paragraph,SS24/15 – The PRA’s approach to supervising liquidity and funding risks PDF paragraph 42,SS24/15 – The PRA’s approach to supervising liquidity and funding risks,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss24-15---the-pras-approach-to-supervising-liquidity-and-funding-risks/01-06-2026#pdf-page-18,"£50,000",Monetary amount appears with threshold/trigger language.,"New firms utilising mobilisation are authorised with a restriction on their permissions to prevent them accepting deposits exceeding an aggregate of £50,000 while in mobilisation.",yes,yes,"£50,000",permission_or_exemption_condition,high,"Mobilisation permission restricts accepting deposits above £50,000."
cand-00253,ss,502a9ee569e43eb0,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 2.26,SS28/15 – Strengthening individual accountability in banking,2.26,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-15,£250 m,Monetary amount appears with threshold/trigger language.,"Small Firms (ie those with gross total assets of £250 million or less) need only allocate these four Prescribed Responsibilities, in addition to the five which apply to all firms, among their Senior Managers (ie they must allocate nine Prescribed Responsibilities in total). • Prescribed Responsibilities which apply to all firms except Small Firms: These responsibilities, which are listed in Allocation of Responsibilities 4, cover areas relevant to the PRA’s safety and soundness objective, such as the allocation and maintenance of capital, funding and liquidity, recovery and resolution, stress-testing and the firm’s performance of its obligations under Outsourcing. • Prescribed Responsibilities which only apply to certain types of firm (excluding Small Firms):",yes,yes,£250 million,scope_trigger,high,Gross asset ceiling defines Small Firms for prescribed responsibilities.
cand-00249,ss,43b87ce04ec0fc55,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 2.7,SS28/15 – Strengthening individual accountability in banking,2.7,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-6,£250 m,Monetary amount appears with threshold/trigger language.,"For instance, banks and building societies with gross total assets of £250 million or less are not expected to have many Senior Managers in addition to the mandatory SMFs.",yes,yes,£250 million,scope_trigger,high,Gross asset ceiling defines smaller banks/building societies for SMR expectations.
cand-00248,ss,ea0e1c04e8b069ef,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 4,SS28/15 – Strengthening individual accountability in banking,4,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-5,£10 billion,Monetary amount appears with threshold/trigger language.,"A key business area is an area with gross total assets equal to or greater than £10 billion; and which either accounts for more than 20% of the firm’s gross revenue; or where the firm is part of a group, accounts for more than 20% of the total gross revenue of the group.",yes,yes,£10 billion,scope_trigger,high,Gross asset amount is part of key business area definition.
cand-00250,ss,ce114120bf03f482,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 5,SS28/15 – Strengthening individual accountability in banking,5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-6,£250 m,Monetary amount appears with threshold/trigger language.,"Banks, building societies and credit unions with assets of £250 million or less (Small Firms) are subject to less onerous requirements under the SMR.",yes,yes,£250 million,scope_trigger,high,Asset ceiling defines Small Firms subject to lighter SMR requirements.
cand-00251,ss,ce114120bf03f482,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 5,SS28/15 – Strengthening individual accountability in banking,5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-6,£250 m,Monetary amount appears with threshold/trigger language.,"The £250 million threshold is calculated across a rolling period of five years or, if the firm has been in existence for less than five years, across the period during which it has existed.",yes,yes,£250 million,scope_trigger,high,Explains calculation of the Small Firm asset threshold.
cand-00252,ss,48ea821f0b4c8a64,guidance_paragraph,SS28/15 – Strengthening individual accountability in banking 8,SS28/15 – Strengthening individual accountability in banking,8,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss28-15---strengthening-individual-accountability-in-banking/01-06-2026#pdf-page-6,£15 billion,Monetary amount appears with threshold/trigger language.,Remuneration firms which are CRR firms with assets above £15 billion.,yes,yes,£15 billion,scope_trigger,high,Assets above £15 billion identify remuneration firms in scope.
cand-00256,ss,b5c08c04c8708e23,guidance_paragraph,SS3/16 – Fees: PRA approach and application 4,SS3/16 – Fees: PRA approach and application,4,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-16---fees-pra-approach-and-application/01-06-2026#pdf-page-10,"£25,000",Monetary amount appears with threshold/trigger language.,"February 2019 This SS was updated following the publication of PS3/19 ‘PRA fees and levies: Changes to periodic and transaction fees’1 to:  add the model maintenance fee to the fees making up a firm’s periodic fee (Chapter 3);  clarify the PRA will look to levy a SPF for those Part VII transactions expected to exceed £25,000 (Chapter 4);  remove an obsolete reference (Chapter 4);  clarify the process for insurance firms wishing to seek relief from PRA fees (Chapter 5);  clarify the types of reinsurance transactions the PRA considers may qualify for relief from PRA fees (Chapter 5); and  correct several non‐policy related grammar changes (all chapters).",yes,yes,"£25,000",fee_or_levy_band,high,"Expected SPF above £25,000 fee amount creates charging threshold."
cand-00126,ss,31c3b8bf12162927,guidance_paragraph,SS3/16 – Fees: PRA approach and application 5.3,SS3/16 – Fees: PRA approach and application,5.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-16---fees-pra-approach-and-application/01-06-2026#06b1729104fc45a483f7f81744719b15,"£25,000",Monetary amount appears with threshold/trigger language.,"The PRA will not ordinarily charge an SPF for restructuring if the amount calculated under Fees 5 is less than £25,000.",yes,yes,"£25,000",fee_or_levy_band,high,"PRA normally does not charge SPF below £25,000."
cand-00127,ss,31c3b8bf12162927,guidance_paragraph,SS3/16 – Fees: PRA approach and application 5.3,SS3/16 – Fees: PRA approach and application,5.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-16---fees-pra-approach-and-application/01-06-2026#06b1729104fc45a483f7f81744719b15,"£25,000",Monetary amount appears with threshold/trigger language.,"Where this threshold is reached and an SPF is charged, the full amount calculated under Fees 5 is payable and not just the excess over £25,000.",yes,yes,"£25,000",fee_or_levy_band,high,"Crossing £25,000 threshold determines full SPF payable."
cand-00254,ss,aff7850446d901af,guidance_paragraph,SS3/16 – Fees: PRA approach and application 5.3,SS3/16 – Fees: PRA approach and application,5.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-16---fees-pra-approach-and-application/01-06-2026#pdf-page-7,"£25,000",Monetary amount appears with threshold/trigger language.,"The PRA will not ordinarily charge an SPF for restructuring if the amount calculated under Fees 5 is less than £25,000.",yes,yes,"£25,000",fee_or_levy_band,high,"PRA normally does not charge SPF below £25,000."
cand-00255,ss,aff7850446d901af,guidance_paragraph,SS3/16 – Fees: PRA approach and application 5.3,SS3/16 – Fees: PRA approach and application,5.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-16---fees-pra-approach-and-application/01-06-2026#pdf-page-7,"£25,000",Monetary amount appears with threshold/trigger language.,"Where this threshold is reached and an SPF is charged, the full amount calculated under Fees 5 is payable and not just the excess over £25,000.",yes,yes,"£25,000",fee_or_levy_band,high,"Crossing £25,000 threshold determines full SPF payable."
cand-00166,ss,257ce10e1866808d,guidance_paragraph,SS3/21 – Non-systemic UK banks: The Prudential Regulation Authority’s approach to new and growing banks – unnumbered paragraph,SS3/21 – Non-systemic UK banks: The Prudential Regulation Authority’s approach to new and growing banks,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss03-21---non-systemic-uk-banks-the-pras-approach-to-new-and-growing-banks/01-06-2026#627a645fa98f4a67be81e0702c77adf5,£100 m; £250 m; £1 billion; £5 billion; £10 billion; £20 billion; £20,Monetary amount appears with threshold/trigger language.,Table 4: A sample of PRA regulatory thresholds Size/Threshold value Threshold measure Threshold applies to Reference Is or exceeds £100 million Regulated mortgage contracts value per annum Housing – Application provision The Housing Part of the PRA Rulebook 79 Exceeding £250 million Average total gross assets General Organisational requirements - Whistleblowing – Application provision The Whistleblowing Part of the PRA Rulebook 80 Exceeds either £1 billion or 5% of total assets Exposure to ‘higher-risk’ sovereigns and institutions Exposures to ‘higher risk’ sovereigns and institutions (IRB) SS11/13 Internal Ratings Based (IRB) approaches 81 Greater than £5 billion Total assets Regulatory Reporting - Capital + reports – Application provision Regulatory Reporting - Capital+ Reports Part of the PRA Rulebook 82 Equal to or in excess of £10 billion or more than 20% of gross revenue Business area or division gross total assets Senior Management Functions – Executive – Application provision The Senior Management Functions – Executive Part of the PRA Rulebook 83 Not exceeding £20 billion Average total assets Remuneration – proportionality level three SS2/17 Remuneration 84 Exceeding £20 bi,yes,yes,£100 million; £250 million; £1 billion; £5 billion; £10 billion; £20 billion,other_threshold,high,Table explicitly lists PRA regulatory threshold values.
cand-00128,ss,0b05ba7aae4d679a,guidance_paragraph,"SS32/15 – Pillar 2 reporting, including instructions for completing data items FSA071 to FSA082, and PRA111 2.5","SS32/15 – Pillar 2 reporting, including instructions for completing data items FSA071 to FSA082, and PRA111",2.5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss32-15-pillar-2-reporting-including-instructions-for-completing/01-06-2026#a1792da8fc424844a55887b59d54e625,£5 billion,Monetary amount appears with threshold/trigger language.,Firms with total assets equal to or greater than £5 billion at the relevant level of consolidation used as the basis of their ICAAP are required to submit this template in accordance with Rule 2.9 of the Reporting Pillar 2 Part of the PRA Rulebook.,yes,yes,£5 billion,reporting_trigger,high,Assets at or above £5 billion trigger Pillar 2 template submission.
cand-00257,ss,53b704861427ebed,guidance_paragraph,"SS32/15 – Pillar 2 reporting, including instructions for completing data items FSA071 to FSA082, and PRA111 4","SS32/15 – Pillar 2 reporting, including instructions for completing data items FSA071 to FSA082, and PRA111",4,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss32-15-pillar-2-reporting-including-instructions-for-completing/01-06-2026#pdf-page-5,£5 billion,Monetary amount appears with threshold/trigger language.,Firms with total assets equal to or greater than £5 billion at the relevant level of consolidation used as the basis of their ICAAP are,yes,yes,£5 billion,reporting_trigger,high,Assets at or above £5 billion trigger reporting template requirement.
cand-00258,ss,b0b2dbea3530fd90,guidance_paragraph,SS35/15 – Strengthening individual accountability in insurance 1,SS35/15 – Strengthening individual accountability in insurance,1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss35-15---strengthening-individual-accountability-in-insurance/01-06-2026#pdf-page-5,£25 m,Monetary amount appears with threshold/trigger language.,"These are insurance firms that are out‐of‐scope of Solvency II, and have assets relating to all regulated activities, with a value of more than £25 million, as included in the firm’s two most recent reported annual accounts.",yes,yes,£25 million,scope_trigger,high,Asset value over £25 million determines insurance SMR scope.
cand-00259,ss,8340674bd669cdec,guidance_paragraph,SS35/15 – Strengthening individual accountability in insurance 2.22D,SS35/15 – Strengthening individual accountability in insurance,2.22D,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss35-15---strengthening-individual-accountability-in-insurance/01-06-2026#pdf-page-12,£25m,Monetary amount appears with threshold/trigger language.,"Where a UK Solvency II firm no longer has permission to write new business (and has not written or acquired any further business in the last twelve months), and has less than £25m technical provisions as reported in its two most recent annual accounts (ie is a ‘small run‐off firm’), it is only required to comply with a streamlined SMR as set out in the PRA Rulebook.",yes,yes,£25 million,scope_trigger,high,Technical provisions below £25 million define small run-off firm treatment.
cand-00129,ss,c9e5bcfca6c7790b,guidance_paragraph,"SS39/15 – Whistleblowing in deposit-takers, PRA-designated investment firms and insurers 1.1","SS39/15 – Whistleblowing in deposit-takers, PRA-designated investment firms and insurers",1.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss39-15-whistleblowing-in-deposit-takers-pra-designated-investment-firms-and-insurers/01-06-2026#dd9b1686576544c29526e48e702e87c9,£250 m,Monetary amount appears with threshold/trigger language.,"This supervisory statement applies to the relevant firms (deposit-takers with assets greater than £250 million, PRA-designated investment firms and insurers - meaning insurance and reinsurance firms within the scope of Solvency II - and to the Society of Lloyd’s and managing agents), but also to individuals working in the financial services sector.",yes,yes,£250 million,scope_trigger,high,Assets greater than £250 million determine whistleblowing statement scope.
cand-00260,ss,5b93d4422d018179,guidance_paragraph,SS44/15 – Solvency II: third-country insurance and pure reinsurance branches 6A,SS44/15 – Solvency II: third-country insurance and pure reinsurance branches,6A,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss44-15---solvency-ii-third-country-insurance/01-06-2026#pdf-page-11,£500 m,Monetary amount appears with threshold/trigger language.,"6A.2 As set out in the PRA’s SoP – The Prudential Regulation Authority’s approach to insurance branch authorisation and supervision, the PRA expects third-country branches to have under £500 million of insurance liabilities covered by the Financial Services Compensation Scheme (FSCS) when operating as a branch, and may consider authorisation as a subsidiary as an alternative where that is not the case.",yes,yes,£500 million,permission_or_exemption_condition,high,Branch authorisation expectation requires FSCS-covered liabilities under £500 million.
cand-00261,ss,7e1960d7033cc47d,guidance_paragraph,SS45/15 – The UK leverage ratio framework 1.1,SS45/15 – The UK leverage ratio framework,1.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss45-15-the-uk-leverage-ratio-framework/01-06-2026#pdf-page-5,£75 billion; £10 billion,Monetary amount appears with threshold/trigger language.,"All firms with retail deposits equal to or greater than £75 billion or non-UK assets equal to or greater than £10 billion, when calculated on an individual basis , are in scope.1 Firms’ retail deposits and non-UK assets, for the purposes of comparison to these thresholds, are calculated as averages over the three most recent accounting reference dates of the firm.",yes,yes,£75 billion; £10 billion,scope_trigger,high,Retail deposit and non-UK asset thresholds determine leverage framework scope.
cand-00130,ss,2f8c2325b5fe266b,guidance_paragraph,SS45/15 – The UK leverage ratio framework 1.A.1,SS45/15 – The UK leverage ratio framework,1.A.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss45-15-the-uk-leverage-ratio-framework/01-06-2026#d31640b107604985a1b88cb41dd9eda3,£75 billion; £10 billion,Monetary amount appears with threshold/trigger language.,"All firms with retail deposits equal to or greater than £75 billion or non-UK assets equal to or greater than £10 billion, when calculated on an individual basis are in scope.",yes,yes,£75 billion; £10 billion,scope_trigger,high,Retail deposit and non-UK asset thresholds determine leverage framework scope.
cand-00262,ss,8071256e8faac0db,guidance_paragraph,SS45/15 – The UK leverage ratio framework 12,SS45/15 – The UK leverage ratio framework,12,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss45-15-the-uk-leverage-ratio-framework/01-06-2026#pdf-page-16,£50 billion; £75 billion,Monetary amount appears with threshold/trigger language.,"26 Paragraph 1.A.1i was updated to reflect the increase in the retail deposits threshold from £50 billion to £75 billion, and to describe the averaging mechanism used for calculation of firms’ retail deposits and non-UK assets used for comparisons to the corresponding thresholds.",yes,yes,£50 billion; £75 billion,scope_trigger,high,Describes increase in retail deposits scope threshold.
cand-00167,ss,22781a1cd1a6b7e6,guidance_paragraph,SS45/15 – The UK leverage ratio framework – unnumbered paragraph,SS45/15 – The UK leverage ratio framework,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss45-15-the-uk-leverage-ratio-framework/01-06-2026#d31640b107604985a1b88cb41dd9eda3,£75 billion; £10 billion,Monetary amount appears with threshold/trigger language.,"All firms with retail deposits equal to or greater than £75 billion or non-UK assets equal to or greater than £10 billion, when calculated on an individual basis are in scope.",yes,yes,£75 billion; £10 billion,scope_trigger,high,Retail deposit and non-UK asset thresholds determine leverage framework scope.
cand-00264,ss,c0811c32d9472c94,guidance_paragraph,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision 21,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,21,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026#pdf-page-12,£35 billion,Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"£35 billion of ‘core deposits’, as specified in the Financial Services and Markets Act 2000 (Ring-fenced Bodies and Core Activities) Order 2014: https://www.legislation.gov.uk/ukdsi/2014/9780111117118 International banks: The PRA’s approach to branch and subsidiary supervision April 2026 13 regulatory requirements, even if these firms are bound by policies, procedures, or written agreements set by their overseas group or parent companies. • Depositor protection in the UK may be different from that applicable to the overseas group or head office, and so the PRA will pay particular attention to compliance with the Depositor Protection Part of the PRA Rulebook, including the Single Customer Vie",yes,yes,£35 billion,scope_trigger,medium,Core deposits figure is a statutory ring-fencing threshold reference.
cand-00265,ss,1b798579818dd3e5,guidance_paragraph,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision 3.19,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,3.19,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026#pdf-page-13,£15 billion,Monetary amount appears with threshold/trigger language.,"The PRA’s approach to this is set out in the SoP ‘Designation of investment firms for prudential supervision by the Prudential Regulation Authority’.23 This SoP sets out the factors that the PRA considers, which include a firm’s total gross assets, or the total gross assets of investment firms in the same group, exceeding £15 billion.",yes,yes,£15 billion,scope_trigger,high,Investment firm asset threshold is a designation factor.
cand-00266,ss,34df0fc190d1c1f9,guidance_paragraph,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision 3.20,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,3.20,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026#pdf-page-13,£15 billion,Monetary amount appears with threshold/trigger language.,"For international banks with UK branches undertaking wholesale business, in assessing whether the branch is systemically important, the PRA considers (among other things) a similar threshold, where the total gross assets attributed to the branch, and wher e relevant other UK branches in the group, exceed an average of £15 billion.",yes,yes,£15 billion,scope_trigger,high,Branch/group assets above £15 billion indicate systemic importance.
