candidate_id,estate,source_id,node_type,title,document_or_part,paragraph_or_rule,url,matched_amounts,rule_based_reason,snippet,is_threshold,inflation_index_candidate,threshold_amounts,threshold_type,confidence,llm_rationale
cand-00075,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,£15 billion,Monetary amount appears with threshold/trigger language.,"3.20 For international banks with UK branches undertaking wholesale business, in assessing whether the branch is systemically important, the PRA considers (among other things) a similar threshold, where the total gross assets attributed to the branch, and wher e relevant other UK branches in the group, exceed an average of £15 billion.",true,true,£15 billion,scope_trigger,high,Branch gross assets threshold indicates systemic importance.
cand-00076,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,£130 m; £300 m,Monetary amount appears with threshold/trigger language.,"54 https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/letter/2023/november/dear-cfoletter-working-with- deposit-aggregators.pdf International banks: The PRA’s approach to branch and subsidiary supervision April 2026 40 (a) FSCS covered instant access deposits: the PRA expects branches to have under £130 million of retail and small company55 instant access56 account balances covered by the Financial Services Compensation Scheme (FSCS); (b) total instant access deposits: the PRA expects branches to have under £300 million of total retail and small company instant access account balances (both covered and not covered by the FSCS); (c) the number of customers: in addition to the value of deposits, the PRA will also take into account the number of customers.",true,true,£130 million; £300 million,permission_or_exemption_condition,high,Deposit balance caps guide when the PRA is content with branch deposit activity.
cand-00077,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,"£250,000",Monetary amount appears with threshold/trigger language.,"57 High Net Worth Individuals are individuals who held net assets totalling £250,000 at any point in the last financial year.",true,true,"£250,000",permission_or_exemption_condition,high,Net assets amount defines high net worth individuals for this treatment.
cand-00078,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,£650 m,Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"Given this, the PRA will not, in general, be content for a branch to undertake deposit activity where the total potential liability to the FSCS in relation to covered deposits (as defined in the Depositor Protection Part of the PRA Rulebook) is in excess of £650 million.",true,true,£650 million,permission_or_exemption_condition,high,FSCS liability above this level generally precludes branch deposit activity.
cand-00079,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,£15 billion,Monetary amount appears with threshold/trigger language.,"As its starting point, the PRA will have regard to the size of a firm’s UK footprint in deciding whether to determine that a wholesale branch is systemically important, specifically whether it exceeds an average of £15 billion total gross assets.",true,true,£15 billion,scope_trigger,high,Gross assets threshold is the starting point for systemic importance.
cand-00080,ss,32b0d95d6a3ba39d,guidance_document,SS5/21 – International banks: The PRA’s approach to branch and subsidiary supervision,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss05-21-international-banks---pras-approach-to-branch-and-subsidiary-supervision/01-06-2026,£15 billion,Monetary amount appears with threshold/trigger language.,The £15 billion threshold is only indicative.,true,true,£15 billion,scope_trigger,high,Sentence explicitly identifies the indicative monetary threshold.
cand-00081,ss,6e2f5f1eeaa11d56,guidance_document,SS8/14 – Subordinated guarantees and the quality of capital for insurers,,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss08-14---subordinated-guarantees-and-the-quality/01-06-2026,£100 m,Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"5.5 As such, in reporting its regulatory capital on a solo basis, Opco should disqualify £100 million of its Tier 1 capital.",false,false,,not_a_threshold,high,"Amount is capital disqualified in an example, not a fixed regulatory cut-off."
cand-00082,ss,dab3085d2258473a,guidance_document,SS8/16 – Ring-fenced bodies (RFBs),,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss08-16---ring-fenced-bodies-rfbs/01-06-2026,£25 billion,Monetary amount appears with threshold/trigger language.,This supervisory statement is also aimed at firms currently below the core deposits threshold for ring-fencing of £25 billion but which may approach that threshold over time.,true,true,£25 billion,scope_trigger,high,Core deposits threshold determines ring-fencing relevance.
cand-00083,ss,dab3085d2258473a,guidance_document,SS8/16 – Ring-fenced bodies (RFBs),,,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss08-16---ring-fenced-bodies-rfbs/01-06-2026,£25 billion,Monetary amount appears with threshold/trigger language.,"Core deposits 11.7 Notifications 12.2 of the PRA Rulebook requires a UK deposit-taker to notify the PRA within 30 days if its core deposits or, if it is a member of a group, the aggregate core deposits of each relevant group member, exceed, or have decreased to below, £25 billion.",true,true,£25 billion,reporting_trigger,high,Crossing this core deposits threshold triggers PRA notification.
cand-00188,ss,74cd8d04a49a2e67,guidance_paragraph,LSS7/13 – The relationship between the external auditor and the supervisor: a code of practice PDF paragraph 7,LSS7/13 – The relationship between the external auditor and the supervisor: a code of practice,,https://www.prarulebook.co.uk/guidance/supervisory-statements/lss07-13----the-relationship-between-the-external-auditor-and-the-supervisor-a-code-of-practice/01-06-2026#pdf-page-3,"EUR 730,000,",Monetary amount appears with threshold/trigger language.,"The key risks identified during the meeting should be shared with should involve at least the supervisory team leader, the lead the lead audit partner before finalisation. (4) An investment firm would meet the conditions for designation by the PRA where, audit partner and the chair of the audit committee (or an broadly speaking, it: alternate independent non-executive director if appropriate to (a) has, or has applied for, permission to deal in investments as principal; and (b) has, or would have if it were authorised, a minimum capital of EUR 730,000, the circumstances).",true,true,"EUR 730,000",capital_or_resource_minimum,high,Minimum capital amount is a condition for PRA designation of investment firms.
cand-00189,ss,44443fbcd1e0b374,guidance_paragraph,SS10/13 – Credit risk - standardised approach 4.1,SS10/13 – Credit risk - standardised approach,4.1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss10-13----credit-risk---standardised-approach/01-06-2026#pdf-page-4,€1 m,Monetary amount appears with threshold/trigger language.,"Where an exposure is denominated in a currency other than the Euro, the PRA expects firms to use appropriate and consistent exchange rates to determine compliance with relevant CRR thresholds.1 Accordingly, the PRA expects a firm to calculate the Euro equivalent value of the exposure for the purposes of establishing compliance with the aggregate monetary limit of €1 million for retail exposures using a set of exchange rates the firm considers to be appropriate.",true,true,€1 million,scope_trigger,high,Aggregate monetary limit is the CRR retail exposure threshold.
cand-00101,ss,3157cc5d5ea48444,guidance_paragraph,SS10/16 – Solvency II: Remuneration requirements 6.4,SS10/16 – Solvency II: Remuneration requirements,6.4,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss10-16---solvency-ii-remuneration-requirements/01-06-2026#73e17c1eee1943e3bd73152d872b8fdb,"£500,000",Monetary amount appears with threshold/trigger language.,"In this context, firms may be aware that, in respect of UK banking and asset management entities (subject to CRD, AIFMD and UCITS V), current PRA and FCA guidance 10 provides for the prescriptive requirements on deferral to be disapplied if an individual has total remuneration of no more than £500,000 and has been awarded variable remuneration of no more than 33% of their total remuneration.",true,true,"£500,000",permission_or_exemption_condition,high,Remuneration cap permits disapplication of prescriptive deferral requirements.
cand-00190,ss,2f6b4312eaf0e5f8,guidance_paragraph,SS10/16 – Solvency II: Remuneration requirements 6.4,SS10/16 – Solvency II: Remuneration requirements,6.4,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss10-16---solvency-ii-remuneration-requirements/01-06-2026#pdf-page-10,"£500,000",Monetary amount appears with threshold/trigger language.,"In this context, firms may be aware that, in respect of UK banking and asset management entities (subject to CRD, AIFMD and UCITS V), current PRA and FCA guidance2 provides for the prescriptive requirements on deferral to be disapplied if an individual has total remuneration of no more than £500,000 and has been awarded variable remuneration of no more than 33% of their total remuneration.",true,true,"£500,000",permission_or_exemption_condition,high,Remuneration cap permits disapplication of prescriptive deferral requirements.
cand-00103,ss,bfb295317adcb9a9,guidance_paragraph,SS11/13 – Internal Ratings Based (IRB) approaches 19.17,SS11/13 – Internal Ratings Based (IRB) approaches,19.17,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss11-13--internal-ratings-based-irb-approaches/01-06-2026#45ce5e72b6a6461cbcf01fcc335e89c9,£200 m; £100 m,Monetary amount appears with threshold/trigger language.,"These models continue to be monitored as required by the CRR. (d) Only adjustments that increase RWA and EL are made and there should be no netting of adjustments across portfolios (eg if there are two data issues, in separate portfolios, one which increases RWA by £200 million and one that decreased RWA by £100 million, only the adjustment increase of £200 million is applied).",false,false,,not_a_threshold,high,Amounts are illustrative RWA/EL adjustments in an example.
cand-00192,ss,3284002a41e58019,guidance_paragraph,SS11/13 – Internal Ratings Based (IRB) approaches 19.17,SS11/13 – Internal Ratings Based (IRB) approaches,19.17,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss11-13--internal-ratings-based-irb-approaches/01-06-2026#pdf-page-39,£200 m; £100 m,Monetary amount appears with threshold/trigger language.,"These models continue to be monitored as required by the CRR. (d) Only adjustments that increase RWA and EL are made and there should be no netting of adjustments across portfolios (eg if there are two data issues, in separate portfolios, one which increases RWA by £200 million and one that decreased RWA by £100 million, only the adjustment increase of £200 million is applied).",false,false,,not_a_threshold,high,Amounts are illustrative RWA/EL adjustments in an example.
cand-00102,ss,1338d0bdaa421457,guidance_paragraph,SS11/13 – Internal Ratings Based (IRB) approaches 6.3,SS11/13 – Internal Ratings Based (IRB) approaches,6.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss11-13--internal-ratings-based-irb-approaches/01-06-2026#5311ea66a50541bb8344a6e7989d9b3d,£1 billion,Monetary amount appears with threshold/trigger language.,The PRA considers that the ‘limited number of material counterparties’ test is unlikely to be met if for the UK group total exposures to ‘higher-risk’ sovereigns and institutions exceed either £1 billion or 5% of total assets (other than in the case of temporary fluctuations above these levels).,true,true,£1 billion,scope_trigger,high,Exposure above this amount makes the limited-counterparty test unlikely to be met.
cand-00191,ss,a4ffac3704059b5d,guidance_paragraph,SS11/13 – Internal Ratings Based (IRB) approaches 6.3,SS11/13 – Internal Ratings Based (IRB) approaches,6.3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss11-13--internal-ratings-based-irb-approaches/01-06-2026#pdf-page-6,£1 billion,Monetary amount appears with threshold/trigger language.,The PRA considers that the ‘limited number of material counterparties’ test is unlikely to be met if for the UK group total exposures to ‘higher-risk’ sovereigns and institutions exceed either £1 billion or 5% of total assets (other than in the case of temporary fluctuations above these levels).,true,true,£1 billion,scope_trigger,high,Exposure above this amount makes the limited-counterparty test unlikely to be met.
cand-00193,ss,583173d9e1c38ec4,guidance_paragraph,SS13/16 – Underwriting standards for buy-to-let mortgage contracts 2.9,SS13/16 – Underwriting standards for buy-to-let mortgage contracts,2.9,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss13-16---underwriting-standards-for-buy-to-let-mortgage-contracts/01-06-2026#pdf-page-9,"£300,000,; £3,000,000,",Monetary amount appears with threshold/trigger language.,"Expected rental income should be verified by a suitably qualified valuer who is independent of the borrower, automated valuation models or evidence of an existing rental agreement, subject to appropriate policies, controls and risk management. (iv) If a firm is aware that there is likely to be a future change in the income of the borrower during the term of the buy-to-let mortgage contract, such as retirement, the firm should take this into account. (v) For ‘high net worth borrowers’ firms may use the borrower’s wealth in assessing the affordability for the buy-to-let mortgage contract (for the purposes of this SS ‘high net worth borrower’ means a borrower with an annual net income of no less than £300,000, or net assets of no less than £3,000,000, or whose obligations are guaranteed by a person with an income or assets of such amount). (vi) Firms should obtain evidence of the income or wealth of the borrower using appropriate methods of validation. (b) Credit commitments: (i) Examples of credit commitments include mortgages (from all of the borrower’s properties), loans, motor finance and credit cards which will continue after the buy-",true,true,"£300,000; £3,000,000",permission_or_exemption_condition,high,Income/assets thresholds define high net worth borrowers for affordability assessment.
cand-00209,ss,79f522a61df51d87,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 1,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-93,"£1,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm should show amounts to the nearest £1,000.",false,false,,not_a_threshold,high,"Amount is a reporting rounding unit, not a cut-off."
cand-00210,ss,3fd4b3a8b6a573a8,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 1,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-94,"£1,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm should show amounts to the nearest £1,000.",false,false,,not_a_threshold,high,"Amount is a reporting rounding unit, not a cut-off."
cand-00211,ss,3eb5217a8854c04a,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 1,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-95,"£1,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm should show amounts to the nearest £1,000.",false,false,,not_a_threshold,high,"Amount is a reporting rounding unit, not a cut-off."
cand-00212,ss,38188a5b1c65b13d,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 1,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,1,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-98,"£1,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm should show amounts to the nearest £1,000.",false,false,,not_a_threshold,high,"Amount is a reporting rounding unit, not a cut-off."
cand-00201,ss,52db9aaa5fc8fdfe,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 11,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,11,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-63,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts should be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ should be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference, not an inflation-indexable monetary cut-off."
cand-00196,ss,22461a99f8da93aa,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 12,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,12,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-41,£10m; £1m,Monetary amount appears with threshold/trigger language.,For each risk category in the Instruction 11 only applies if the amount included in columns 2 plus 3 plus 4 on Form 20A that arises from transferred policies exceeds £10m or the higher of £1m and 10% of the amount shown in columns 2 plus 3 plus 4 on Form 20A for that risk category.,true,true,£10m; £1m,reporting_trigger,high,Exceeding these amounts triggers an additional reporting instruction.
cand-00202,ss,1bdeb825a108b44a,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 14,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,14,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-65,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling must be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts must be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ must be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00204,ss,e9c28755f4660d4a,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 14,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,14,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-73,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts should be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ should be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00205,ss,97610338a2686a3d,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 18,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,18,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-76,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that Reporting instructions for non-Solvency II firms (except friendly societies) October 2016 75 currency, the amounts should be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ should be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00200,ss,a909d6969bc105bd,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 19,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,19,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-60,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts should be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ should be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00203,ss,564de8883b34d5e7,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 19,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,19,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-70,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of Reporting instructions for non-Solvency II firms (except friendly societies) October 2016 69 exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts must be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ must be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00206,ss,b1e131e11779ea41,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 19,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,19,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-81,"£ 20,000",Monetary amount appears with threshold/trigger language.,"For the purpose of material connected party disclosure, material connected- party transaction means a connected party transaction for which (together with any similar transactions): (a) the price actually paid or received for the transfer of assets or liabilities or the performance of services; or (b) the price which would have been paid or received had that transaction been negotiated at arm’s length between unconnected parties, exceeds, (c) in the case of an insurer that carries on long-term insurance business but not general insurance business, 5% of the insurer’s liabilities arising from its long-term insurance business, excluding property-linked liabilities and net of reinsurance ceded; or (d) in the case of an insurer that carries on general insurance business, but not long-term insurance business, the sum of £ 20,000 and 5% of the insurer’s liabilities arising from its general insurance business, net of reinsurance ceded; or (e) in the case of an insurer that carries on both types of business either: a.",true,true,"£20,000",reporting_trigger,high,Amount forms part of the material connected-party disclosure threshold.
cand-00207,ss,b1e131e11779ea41,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 19,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,19,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-81,"£ 20,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"5% of the insurer’s liabilities arising from its long-term insurance business, excluding property linked liabilities, net of reinsurance ceded where the transaction is in connection with the insurer’s long-term insurance business; or b. in other cases, the sum of £ 20,000 and 5% of the insurer’s liabilities arising from general insurance business net of reinsurance ceded.",true,true,"£20,000",reporting_trigger,high,Amount forms part of the material connected-party disclosure threshold.
cand-00194,ss,2a0a58dbd1cb21a6,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 2,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,2,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-11,"£1,000,",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm must show amounts to the nearest £1,000, in accordance with Insurance Company – Reporting 6.14.",false,false,,not_a_threshold,high,"Amount is a reporting rounding unit, not a cut-off."
cand-00199,ss,254e51643d3d74ce,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 21,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,21,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-57,£1,Monetary amount appears with threshold/trigger language.,"Amounts in any other currency than sterling should be shown to the nearer 1,000 principal monetary units of that currency except that, where the rate of exchange of the currency in relation to £1 sterling on the last day of the financial year in question exceeded 1,000 principal monetary units of that currency, the amounts should be shown to the nearer 1,000,000 principal monetary units and ‘000,000’ should be inserted in the box labelled ‘Monetary units’.",false,false,,not_a_threshold,medium,"£1 is a sterling conversion reference for reporting units, not a monetary threshold."
cand-00195,ss,97c0f77230942754,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 23,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,23,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-27,"£20,000",Monetary amount appears with threshold/trigger language.,"In each case, where a counterparty exposure of the insurer which is subject to any of the limits set out in the Insurance Company – Exposure Limits 7.4(1) exceeds at the end of the financial year in question: (a) 5% of the sum of its base capital resources requirement and its long-term insurance liabilities, excluding property linked liabilities and net of reinsurance ceded; or (b) the sum of £20,000 and 5% of its liabilities arising from its general insurance business, net of reinsurance ceded, as appropriate: (a) the amount of that exposure; and (b) the nature of the assets held which give rise to that exposure, should be stated by way of a supplementary note to Form 13 (using Code 1306 for other than long- term insurance business and Code 1312 for long term insurance business).",true,true,"£20,000",reporting_trigger,high,Counterparty exposure above this formula threshold must be disclosed.
cand-00197,ss,e4d727b091d39a43,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 5,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-42,"£ 20,000",Monetary amount appears with threshold/trigger language.,"For the purpose of material connected party disclosure, material connected- party transaction means a connected party transaction for which (together with any similar transactions): (a) the price actually paid or received for the transfer of assets or liabilities or the performance of services; (b) the price which would have been paid or received had that transaction been negotiated at arm’s length between unconnected parties, exceeds; (c) in the case of an insurer that carries on long-term insurance business but not general insurance business, 5% of the insurer’s liabilities arising from its long-term insurance business, excluding property-linked liabilities and net of reinsurance ceded; Reporting instructions for non-Solvency II firms (except friendly societies) October 2016 41 (d) in the case of an insurer that carries on general insurance business, but not long-term insurance business, the sum of £ 20,000 and 5% of the insurer’s liabilities arising from its general insurance business, net of reinsurance ceded; or (e) in the case of an insurer that carries on both types of business either: a.",true,true,"£20,000",reporting_trigger,high,Amount forms part of the material connected-party disclosure threshold.
cand-00198,ss,e4d727b091d39a43,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 5,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,5,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-42,"£ 20,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"5% of the insurer’s liabilities arising from its long-term insurance business, excluding property linked liabilities, net of reinsurance ceded where the transaction is in connection with the insurer’s long-term insurance business; or b. in other cases, the sum of £ 20,000 and 5% of the insurer’s liabilities arising from general insurance business net of reinsurance ceded.",true,true,"£20,000",reporting_trigger,high,Amount forms part of the material connected-party disclosure threshold.
cand-00208,ss,b2ad746bbc19cbb4,guidance_paragraph,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies 7,SS14/16 – Reporting instructions for non Solvency II firms except friendly societies,7,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss14-16---reporting-instructions-for-non-solvency-ii-firms-except-friendly-societies/01-06-2026#pdf-page-85,"£10m; £500,000,",Monetary amount appears with threshold/trigger language.,"A supplementary note setting out the name of the fund, the net asset value and the liquidity ratio Code 4405 should be provided for any fund – (a) whose net asset value is greater than £10m, and with respect to which there is negative liquidity ratio exceeding 0.05 in magnitude; and (b) whose net asset value is greater than £500,000, and with respect to which there is a negative liquidity ratio exceeding 0.5 in magnitude, where the liquidity ratio is the sum of approved securities, short term deposits and cash held in the fund less the liabilities of the fund expressed as a ratio of the net asset value of the fund.",true,true,"£10m; £500,000",reporting_trigger,high,Fund net asset value thresholds trigger supplementary reporting notes.
cand-00104,ss,bf0738e7897ac251,guidance_paragraph,SS18/15 – Depositor protection 12.A3,SS18/15 – Depositor protection,12.A3,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss18-15-depositor-protection/01-06-2026#ee33fd22fead40a7b4a9ed8590f79fca,"£85,000; £120,000",Monetary amount appears with threshold/trigger language.,"The expectations below relate to the change in the limit from £85,000 to £120,000 on 1 December 2025 (for firm failures occurring on or after that date).",true,true,"£85,000; £120,000",compensation_or_protection_limit,high,"Amounts are depositor protection limits, including the new limit."
