candidate_id,estate,source_id,node_type,title,document_or_part,paragraph_or_rule,url,matched_amounts,rule_based_reason,snippet,is_threshold,inflation_index_candidate,threshold_amounts,threshold_type,confidence,llm_rationale
cand-00435,rule,195c166572b10af5,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#edebd1698606476689479ff43257bc7c,£2.0 m; £0.5 m; £0.5m; £1.0m,Monetary amount appears with threshold/trigger language.,"TABLE IA MINIMUM PERIODIC FEES RATES Fee payer Fee payable (£) Credit unions with MELs under £2.0 million: With modified eligible liabilities of 0 – £0.5 million 0.00 With modified eligible liabilities greater than £0.5 million and less than £2.0 million 0.00 Non-directive friendly societies which either: (1) fall within the A3, but not the A4, fee block and have, in relation to their A3 activities, gross written premium for fees purposes of 0 - £0.5million and best estimate liabilities for fees purposes of 0- £1.0million; or (2) fall within the A4, but not the A3, fee block ; or (3) fall within both the A3 and A4 fee blocks and meet condition (1) above in relation to their A3 activities.",true,true,£2.0 million; £0.5 million; £1.0 million,fee_or_levy_band,high,Minimum periodic fee table uses monetary tariff bands.
cand-00436,rule,9660f6eb67e26555,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#78b8099693d64a9581acc1b836c479d7,£430.00,Monetary amount appears with threshold/trigger language.,"TABLE IIIA – PERIODIC FEE RATES APPLICABLE TO PRA FEE BLOCKS OTHER THAN THE MINIMUM FEE BLOCK FOR THE FEE YEAR 2025-26 Column 1 Fee block Column 2 Tariff base Column 3 Tariff bands Column 4 Tariff rates A1 deposit acceptors fee block modified eligible liabilities Band width (£million of MELs ) Fee payable per million or part million of MELs (£) >10 – 140 34.975 >140 – 630 34.975 >630 – 1,580 34.975 >1,580 – 13,400 43.719 > 13,400 57.709 A3 general insurers fee block gross written premium for fees purposes , best estimate liabilities for fees purposes gross written premium for fees purposes Band width (£million of gross written premium for fees purposes ) Fee payable per million of gross written premium for fees purposes (£) >0.5 429.43 best estimate liabilities for fees purposes Band Width (£ million of best estimate liabilities for fees purposes ) Fee payable per million of best estimate liabilities for fees purposes (£) >1 28.3 For UK ISPVs the tariff rates are not relevant and a flat fee of £430.00 is payable in respect of each fee year .",true,true,£430.00,fee_or_levy_band,medium,Periodic fee schedule includes a monetary fee rate.
cand-00437,rule,7159e3c3791b42e6,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#7914fcd794eb4ed0a180f13671887446,"£40,000m; £100,000m; £5,000m",Monetary amount appears with threshold/trigger language.,"TABLE VIII – MODEL MAINTENANCE FEES Annual fee for CRR firms per model type (£) Annual fee for UK Solvency II firms per group or solo internal model (£) Basis of scale, (aggregated figures for all UK firms within the scope of each model or model type) IMA IMM IRB AMA A3 fee block A4 fee block CRD credit institutions with modified eligible liabilities in excess of £40,000million, or designated investment firms with total assets for fees purposes in excess of £100,000million 70,000 92,500 127,500 35,000 - - CRD credit institutions with modified eligible liabilities greater than £5,000million and less than £40,000million, or designated investment firms with total assets for fees purposes greate",true,true,"£40,000 million; £100,000 million; £5,000 million",fee_or_levy_band,high,Model maintenance fee schedule uses size bands to set annual fees.
cand-00438,rule,7159e3c3791b42e6,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#7914fcd794eb4ed0a180f13671887446,"£40,000m; £12,500m; £100,000m; £5,000m; £1,000 m; £15,000m",Monetary amount appears with threshold/trigger language.," less than £40,000million, or designated investment firms with total assets for fees purposes greater than £12,500million and less than £100,000million 27,500 42,500 52,500 15,000 - - CRD credit institutions with modified eligible liabilities of £5,000million or less, or designated investment firms with total assets for fees purposes of £12,500million or less 10,000 15,000 20,000 5,000 - - The sum of a firm’s best estimate liabilities for fees purposes and gross written premium for fees purposes is £1,000 million or more for firms in the general insurance fee block (A3), or for firms in the life insurance fee block (A4), £15,000million or more - - - - 205,000 267,500 The sum of a firm’s best",true,true,"£40,000 million; £12,500 million; £100,000 million; £5,000 million; £1,000 million; £15,000 million",fee_or_levy_band,high,Continuation of model maintenance fee size bands.
cand-00439,rule,7159e3c3791b42e6,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#7914fcd794eb4ed0a180f13671887446,"£15,000m; £300m; £1,000m; £5,000m",Monetary amount appears with threshold/trigger language.,"fe insurance fee block (A4), £15,000million or more - - - - 205,000 267,500 The sum of a firm’s best estimate liabilities for fees purposes and gross written premium for fees purposes is greater than £300million and less than £1,000million for firms in the general insurance fee block (A3) or greater than £5,000million and less than £15,000million for firms in the life insurance fee block (A4) - - - - 82,500 107,500 The sum of a firm’s best estimate liabilities for fees purposes and gross written premium for fees purposes is less than £300million for firms in the general insurance fee block (A3) or less than £5,000million, for firms in the life insurance fee block (A4) - - - - 35,000 45,000",true,true,"£15,000 million; £300 million; £1,000 million; £5,000 million",fee_or_levy_band,high,Insurance model maintenance fee bands are defined by monetary size thresholds.
cand-00440,rule,7159e3c3791b42e6,rule,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,Fees,Periodic Fees Schedule – Fee Rates and Modifications for the Period from 1 March 2025 to 28 February 2026,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#7914fcd794eb4ed0a180f13671887446,"£5,000m",Monetary amount appears with threshold/trigger language.,") or less than £5,000million, for firms in the life insurance fee block (A4) - - - - 35,000 45,000",true,true,"£5,000 million",fee_or_levy_band,high,Continuation of life insurance fee band threshold.
cand-00441,rule,aa1c7f80708e9d3a,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#f50e8e6228514e6c9322c2c513ea9574,"£40,000m; £100,000m; £5,000m; £15,000m",Monetary amount appears with threshold/trigger language.,"Fee payable (£) Where the application relates to CRD credit institutions or designated investment firms and includes five or more significant overseas entities within the same group. model type £ advanced IRB , IMM or IMA 367,500 foundation IRB 317,500 AMA 245,000 Where the applicant: (1) has modified eligible liabilities in excess of £40,000million; or (2) is a designated investment firm with total assets for fees purposes in excess of £100,000million. model type £ advanced IRB , IMM or IMA 312,500 foundation IRB 267,500 AMA 195,000 Where the applicant: (1) has modified eligible liabilities greater than £5,000million and less than £40,000million; or (2) is a designated investment firm with total assets for fees purposes greater than £15,000million and less than £100,000million. model type £ advanced IRB , IMM or IMA 127,500 foundation IRB 97,500 AMA 72,250 Where the applicant: (1) has modified eligible liabilities of £5,000million or less; or (2) is a designated investment firm with total assets for fees purposes of £15,000million or less. model type £ advanced IRB , IMM or IMA 57,500 foundation IRB 40,000 AMA 35,000",true,true,"£40,000 million; £100,000 million; £5,000 million; £15,000 million",fee_or_levy_band,high,Regulatory transaction fee bands depend on firm size thresholds.
cand-00442,rule,776354c059cca01e,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#0b5b5df8ddc844ae89dbe43241baf335,"£1,000m; £300m",Monetary amount appears with threshold/trigger language.,"Table E – Internal model application fees Applicant (groupings based on tariff data submitted by firms as at 31 December in the fee year prior to the fee year in which the fee is payable) Fee payable (£) Group Internal Model (Full and Partial) Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the general insurance fee block of £1,000million or more 337,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the general insurance fee block greater than £300million and less than £1,000million 127,500 Sum of best estimate liabilities for fees purposes and gross written premium for",true,true,"£1,000 million; £300 million",fee_or_levy_band,high,Internal model application fee bands use monetary thresholds.
cand-00443,rule,776354c059cca01e,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#0b5b5df8ddc844ae89dbe43241baf335,"£300m; £15,000m; £5,000m",Monetary amount appears with threshold/trigger language.,",000million 127,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the general insurance fee block less than £300million 65,000 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the life insurance fee block of £15,000million or more 337,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the life insurance fee block greater than £5,000million and less than £15,000million 127,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for groups in the life insurance fee bloc",true,true,"£300 million; £15,000 million; £5,000 million",fee_or_levy_band,high,Continuation of internal model application fee bands.
cand-00444,rule,776354c059cca01e,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#0b5b5df8ddc844ae89dbe43241baf335,"£5,000m; £1,000m; £300m; £300",Monetary amount appears with threshold/trigger language.," fees purposes and gross written premium for fees purposes for groups in the life insurance fee block less than £5,000million 65,000 Solo Internal Model (Full and Partial) Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the general insurance fee block of £1,000million or more 297,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the general insurance fee block greater than £300million and less than £1,000million 107,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the general insurance fee block less than £300",true,true,"£5,000 million; £1,000 million; £300 million",fee_or_levy_band,high,Solo internal model fee bands use monetary thresholds.
cand-00445,rule,776354c059cca01e,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#0b5b5df8ddc844ae89dbe43241baf335,"£300m; £15,000m; £5,000m",Monetary amount appears with threshold/trigger language.," gross written premium for fees purposes for firms in the general insurance fee block less than £300million 55,000 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the life insurance fee block of £15,000million or more 297,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the life insurance fee block greater than £5,000million and less than £15,000million 107,500 Sum of best estimate liabilities for fees purposes and gross written premium for fees purposes for firms in the life insurance fee block less than £5,000million 55,000",true,true,"£300 million; £15,000 million; £5,000 million",fee_or_levy_band,high,Continuation of solo internal model fee bands.
cand-00446,rule,776354c059cca01e,rule,Regulatory Transaction Fees,Fees,Regulatory Transaction Fees,https://www.prarulebook.co.uk/pra-rules/fees/01-06-2026#0b5b5df8ddc844ae89dbe43241baf335,"£5,000m",Monetary amount appears with threshold/trigger language.,"ife insurance fee block less than £5,000million 55,000",true,true,"£5,000 million",fee_or_levy_band,high,Continuation of life insurance internal model fee band.
cand-00309,rule,4fe96a55551b23a5,rule,1.3,Friendly Society - Asset Valuation,1.3,https://www.prarulebook.co.uk/pra-rules/friendly-society---asset-valuation/01-06-2026#efc0a251c36b4604b6ec80d7b92a8cce,"£320,000",Monetary amount appears with threshold/trigger language.," than the friendly society’s insurance liabilities , and (b) an amount equal to whichever is the greater of £320,000 or 20% of the general premium income ; or (2) such other amount as the friendly society may select not exceeding: (a) the value of its general insurance business assets as determined in accordance with this Part; (b) excluding debts due from dependants to which paragraph 23.2 relates and reinsurance recoveries; and (c) less debts due to dependants of the friendly society included in general insurance business liabilities (excluding reinsurance recoveries, other than amounts due or that relate to claims already paid by the dependant ) except that for a dependant to which 23.2 d",true,true,"£320,000",capital_or_resource_minimum,high,Asset valuation rule uses greater of this amount or a percentage.
cand-00310,rule,d959c2e9a94b0b39,rule,28.11,Friendly Society - Asset Valuation,28.11,https://www.prarulebook.co.uk/pra-rules/friendly-society---asset-valuation/01-06-2026#6b3a2642100e46418c8aeb64c4913819,£2 m,Monetary amount appears with threshold/trigger language.,20% for all debts due or to become due from a CRD credit institution (or an affiliated company of that institution) taken together unless: (1) the firm has notified the PRA that it places deposits with that institution; and (2) the total amount of debts due or to become due does not exceed £2 million.,true,true,£2 million,permission_or_exemption_condition,high,Deposit exposure exception applies only if total debts do not exceed this amount.
cand-00311,rule,1bad725f64dea9c6,rule,29.1,Friendly Society - Asset Valuation,29.1,https://www.prarulebook.co.uk/pra-rules/friendly-society---asset-valuation/01-06-2026#38d61d8d4b494a598e93e57dd5bedd7b,£2 m,Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"The permitted counterparty exposure limits are as follows: (1) where the counterparty is an individual or an unincorporated body of persons, 5% of the business amount ; (2) where the counterparty is a counterparty of the type mentioned in (5) in the definition of counterparty , 5% of the business amount ; (3) where the counterparty is a body corporate or group, each of: (a) 20% of the business amount or £2 million, whichever is the larger; (b) 10% of the business amount where the exposure arises otherwise than by reason that debts are due, or are to become due, as a result of short term deposits made with an CRD credit institution ; and (c) 5% of the business amount where the exposure is to bodies which are not approved counterparties .",true,true,£2 million,other_threshold,high,Counterparty exposure limit is the larger of a percentage or this amount.
cand-00312,rule,12b45ae13b40b909,rule,6.2,Friendly Society - Overall Resources and Guarantee Fund,6.2,https://www.prarulebook.co.uk/pra-rules/friendly-society---overall-resources-and-guarantee-fund/01-06-2026#48bd512e09514578b6b6ce1d7938cb05,"£90,000",Monetary amount appears with threshold/trigger language.,"If a firm has not been in existence long enough to have a preceding financial year , the minimum guarantee fund for long-term insurance business is £90,000.",true,true,"£90,000",capital_or_resource_minimum,high,Minimum guarantee fund for long-term insurance business.
cand-00313,rule,b40ad646e3d43332,rule,7.1,Friendly Society - Overall Resources and Guarantee Fund,7.1,https://www.prarulebook.co.uk/pra-rules/friendly-society---overall-resources-and-guarantee-fund/01-06-2026#435129af9e284185ad26b60a21a96c98,"£210,000",Monetary amount appears with threshold/trigger language.,"The minimum guarantee fund for general insurance business is £210,000.",true,true,"£210,000",capital_or_resource_minimum,high,Minimum guarantee fund for general insurance business.
cand-00314,rule,3292fb9c4a862fbb,rule,3.8,Friendly Society - Reporting,3.8,https://www.prarulebook.co.uk/pra-rules/friendly-society---reporting/01-06-2026#d722af3dd65e40eaa2832cb7445b8d67,£000; £500,Monetary amount appears with threshold/trigger language.,Some Forms permit amounts to be entered in £000 but advantage may be taken of this only if none of the entries in the relevant Form are less than £500.,true,true,£500,reporting_trigger,medium,Use of £000 reporting units is permitted only if no entry is below £500.
cand-00316,rule,247a4574bad9963a,rule,2A.1,General Organisational Requirements,2A.1,https://www.prarulebook.co.uk/pra-rules/general-organisational-requirements/01-06-2026#bc25e8387c3947769544c533b03c326e,£250 m,Monetary amount appears with threshold/trigger language.,"(1) 2A.2 applies to every CRR firm . (2) 2A.3 – 2A.6 apply to any CRR firm that has average total gross assets exceeding £250 million, determined on the basis of the annual average amount of gross assets calculated across a rolling period of five years or, if it has been in existence for less than five years, across the period during which it has existed (in each case, calculated with reference to the CRR firm’s annual accounting reference date).",true,true,£250 million,scope_trigger,high,Asset threshold determines application of organisational requirements.
cand-00317,rule,3338be7288ca1d3b,rule,1.2,Group Supervision,1.2,https://www.prarulebook.co.uk/pra-rules/group-supervision/01-06-2026#ef5600355ce648d6b964054d89ec412c,£15 billion; £75 billion,Monetary amount appears with threshold/trigger language.,"Part 9C rules has the meaning given in section 143F(1) of FSMA . participating Solvency II undertaking means a Solvency II undertaking that holds a participation in another undertaking . relevant Solvency II firm means a firm which fulfils any of the following conditions: (1) the firm’s annual gross written premium income exceeds £15 billion; or (2) the total of the firm’s technical provisions , gross of the amounts recoverable from reinsurance contracts and UK ISPVs , as referred to in Technical Provisions 2.1 to 2.3 exceeds £75 billion, determined on the basis of the average annual amount assessed across a rolling period of three years, assessed by reference to the firm’s accounting reference date ; and where the firm has been in existence for less than three years, the assessment will be made on the basis of the annual average amount for the period during which the firm has existed (calculated by reference to the firm’s accounting reference date ). related Solvency II undertaking means a Solvency II undertaking that is a related undertaking of another undertaking .",true,true,£15 billion; £75 billion,scope_trigger,high,Defines relevant Solvency II firm by premium or technical provision thresholds.
cand-00318,rule,07a2eec94a867e27,rule,1.5,Housing,1.5,https://www.prarulebook.co.uk/pra-rules/housing/01-06-2026#cdba0f286dc746b2ba5551856d92ec44,£100 m,Monetary amount appears with threshold/trigger language.,"Condition A is that in the set of four consecutive quarters ending on 30 June 2014, the firm has entered into regulated mortgage contracts under which the total credit provided is or exceeds £100 million, but Condition A is not met if the firm entered into less than 300 regulated mortgage contracts in that period.",true,true,£100 million,scope_trigger,high,Mortgage lending threshold forms Condition A for application of the Housing Part.
cand-00319,rule,2941815a5d52038c,rule,1.7,Housing,1.7,https://www.prarulebook.co.uk/pra-rules/housing/01-06-2026#8b3b2990b5554f8da8fb4a8a3a883727,£150 m,Monetary amount appears with threshold/trigger language.,"Condition B is that during both of two consecutive sets of four quarters the firm has entered into regulated mortgage contracts under which the total credit provided in each set of four quarters is or exceeds £150 million, but Condition B is not met if the firm entered into less than 300 regulated mortgage contracts in each of those sets of four quarters .",true,true,£150 million,scope_trigger,high,Mortgage lending threshold forms Condition B for application of the Housing Part.
cand-00320,rule,ccac3408651238ca,rule,1.9,Housing,1.9,https://www.prarulebook.co.uk/pra-rules/housing/01-06-2026#d9fb52b9826143cebc7e2a6838f48def,£150 m,Monetary amount appears with threshold/trigger language.,This Part ceases to apply (until Condition A or Condition B is met) if during both of two consecutive sets of four quarters : (1) the firm has entered into regulated mortgage contracts under which the total credit provided is less than £150 million; or (2) the firm has entered into less than 300 regulated mortgage contracts in each of those sets of four quarters .,true,true,£150 million,scope_trigger,high,Falling below this mortgage lending threshold can end application of the Part.
cand-00321,rule,6f22b366d559fd57,rule,1.2,Insurance - Operational Resilience,1.2,https://www.prarulebook.co.uk/pra-rules/insurance---operational-resilience/01-06-2026#fe9d6742627c4067984de8fbd84ff07f,£15 billion; £75 billion,Monetary amount appears with threshold/trigger language.,"olders . relevant Solvency II firm means a firm which fulfils any of the following conditions: (1) the firm’s annual gross written premium income exceeds £15 billion; or (2) the total of the firm’s technical provisions , gross of the amounts recoverable from reinsurance contracts and UK ISPVs , as referred to in Technical Provisions 2.1 to 2.3 exceeds £75 billion, determined on the basis of the average annual amount assessed across a rolling period of three years, calculated by reference to the firm’s accounting reference date ; and where the firm has been in existence for less than three years, the assessment will be made on the basis of the annual average amount for the period during which",true,true,£15 billion; £75 billion,scope_trigger,high,Operational resilience definition uses premium and technical provision thresholds.
cand-00322,rule,057f2a142b483b67,rule,3.5,Insurance - Senior Management Functions,3.5,https://www.prarulebook.co.uk/pra-rules/insurance---senior-management-functions/01-06-2026#be2e988cb148472a983dfabd1b5826c2,£10 billion,Monetary amount appears with threshold/trigger language.,The Head of Key Business Area function (SMF6) is the function of having responsibility for management of a business area or division of a firm (other than a third country branch undertaking ) where: (1) the relevant business area or division of the firm accounts for more than 20% of the firm’s gross revenue; and (2) the person performing that function does not report to a person performing the Head of Key Business Area function in respect of that same business area or division of the firm ; and (3) either the gross total assets or the technical provisions of the relevant business area or division of the firm exceed £10 billion.,true,true,£10 billion,scope_trigger,high,SMF6 key business area definition uses asset or technical provision threshold.
cand-00328,rule,9f24006c5b467553,rule,12.3,Insurance Company - Reporting,12.3,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#7c1470f119344272924ed8d0a74f967a,£100m; £1 m,Monetary amount appears with threshold/trigger language.,"F20 - F25 Technical provisions and profit & loss account Category numbers 110, 120, 160, 180, 220, 260, 270, 280, 330, 340, 350, 400, 500, 600, 700 Either - (a) the insurer's gross undiscounted provisions in the category of business at the end of the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross undiscounted provisions and £1 million; or (b) the insurer's gross written premiums in the category of business in the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross written premiums and £1 million.",true,true,£100 million; £1 million,reporting_trigger,high,Reporting category completion depends on provisions or premium thresholds.
cand-00329,rule,9f24006c5b467553,rule,12.3,Insurance Company - Reporting,12.3,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#7c1470f119344272924ed8d0a74f967a,£100m; £1 m,Monetary amount appears with threshold/trigger language.,Category number 700 Either – (a) the insurer's gross undiscounted provisions in the category of business at the end of the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross undiscounted provisions and £1 million; or (b) the insurer's gross written premiums in the category of business in the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross written premiums and £1 million.,true,true,£100 million; £1 million,reporting_trigger,high,Reporting category 700 uses provisions or premium thresholds.
cand-00330,rule,9f24006c5b467553,rule,12.3,Insurance Company - Reporting,12.3,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#7c1470f119344272924ed8d0a74f967a,£100m; £1 m,Monetary amount appears with threshold/trigger language.,"Category numbers 111 to 114, 121 to 160, 181 to 187, 221 to 223, 261 to 263, 271 to 274 and 281 to 284 denominated in any one currency carried on in any reporting territory Category number 400 Either - (a) the insurer's gross undiscounted provisions in the category of business at the end of the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross undiscounted provisions and £1 million; or (b) the insurer's gross written premiums in the category of business in the financial year exceed: (i) £100m; or (ii) the higher of 5% of the insurer's total gross written premiums and £1 million.",true,true,£100 million; £1 million,reporting_trigger,high,Reporting by category/currency depends on provisions or premium thresholds.
cand-00323,rule,e8bcdffa48c7163c,rule,3.9,Insurance Company - Reporting,3.9,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#85e88f7150954f9ba5924036a7fe350e,£100m,Monetary amount appears with threshold/trigger language.,A firm is not required to complete Form 17 where the sum of the total notional amounts for derivative contracts bought/long and sold/short would not exceed the lesser of: (1) £100m; or (2) 5% of assets not held to match linked liabilities for the total long-term insurance business assets or the total assets other than long-term insurance business assets .,true,true,£100 million,reporting_trigger,high,Exemption from Form 17 depends on derivative notional amount threshold.
cand-00324,rule,46e991ac987c4621,rule,4.16,Insurance Company - Reporting,4.16,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#a2156c4be7e34300b68f8327f58a74a7,£0.5m,Monetary amount appears with threshold/trigger language.,"Where the conditions in 4.15 are met, a firm may only cease to report such business on that Form in that category of business if: (1) the gross written premiums in the financial year in question and the gross undiscounted provisions at the end of that financial year for that category of business are each less than £0.5m; or (2) the following conditions are met: (a) the business in (1) has been reported on that Form for that category of business in each of the three previous financial years ; and (b) the gross written premiums in the financial year in question and the gross undiscounted provisions at the end of that financial year for that category of business are each less than 50% of the amounts respectively specified in the reporting criteria for that Form in respect of that category of business .",true,true,£0.5 million,reporting_trigger,high,Ceasing to report a category requires premiums and provisions below this threshold.
cand-00325,rule,05362a3af0115fac,rule,4.18,Insurance Company - Reporting,4.18,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#fbdd0bcfd78d49f09f75fd82081638e7,£1m,Monetary amount appears with threshold/trigger language.,"A firm need not prepare Forms 26 to 29, 31, 32 or 34 for a category of business if: (1) the firm’s gross written premiums in the financial year in question for that category of business are less than £1m; and (2) the firm’s gross undiscounted provision at the end of the financial year in question for that category of business are less than £1m.",true,true,£1 million,reporting_trigger,high,Forms need not be prepared where premiums and provisions are below this threshold.
cand-00326,rule,be7171d4279cc654,rule,6.14,Insurance Company - Reporting,6.14,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#58e41ff7e34348c0bb3c1fb464053df3,"£1,000",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"A firm must show amounts to the nearest £1,000.",false,false,,not_a_threshold,high,"Amount is a rounding/presentation unit, not a regulatory boundary."
cand-00327,rule,675fd849c660913a,rule,6.18,Insurance Company - Reporting,6.18,https://www.prarulebook.co.uk/pra-rules/insurance-company---reporting/01-06-2026#1cb3a6b9ffed43a0b76fd263b412f840,£50m,Monetary amount appears with threshold/trigger language.,"For Forms 40 – 60, where neither the mathematical reserves nor the gross premiums with respect to the total overseas business exceeds £50m or 5% of the total mathematical reserves , a firm may treat that business: (1) in the case of business which if it were business effected in the UK would be UK pension business ; or (2) otherwise, as UK life business .",true,true,£50 million,reporting_trigger,high,Treatment of overseas business depends on reserve or premium threshold.
cand-00331,rule,c3e3baeed77860b8,rule,6.1,Insurance Company – Capital Resources Requirements,6.1,https://www.prarulebook.co.uk/pra-rules/insurance-company-capital-resources-requirements/01-06-2026#e163ff4adee948f68527d4b46a0d2a91,"£2.25 m; £280,000; £3.00 m; £1.5 m; £210,000; £140,000 M; £2.00 m",Monetary amount appears with threshold/trigger language.,"The amount of a firm’s base capital resources requirement is: Firm category Amount General insurance business Liability insurer (classes 10-15) A mutual that is a Solvency I firm £2.25 million An insurer that is a non-Solvency I firm £280,000 Other (including mixed insurer but excluding pure reinsurer ) £3.00 million Other insurer A mutual that is a Solvency I firm £1.5 million An insurer that is a non-Solvency I firm ( classes 1 to 8, 16 or 18) £210,000 An insurer that is a non-Solvency I firm ( classes 9 or 17) £140,000 Mixed insurer £3.00 million Other (excluding pure reinsurer ) £2.00 million Long-term insurance business Mutual A mutual that is a Solvency I firm £2.25 million A mutual th",true,true,"£2.25 million; £280,000; £3.00 million; £1.5 million; £210,000; £140,000; £2.00 million",capital_or_resource_minimum,high,Table sets base capital resources requirements by insurer category.
cand-00332,rule,c3e3baeed77860b8,rule,6.1,Insurance Company – Capital Resources Requirements,6.1,https://www.prarulebook.co.uk/pra-rules/insurance-company-capital-resources-requirements/01-06-2026#e163ff4adee948f68527d4b46a0d2a91,"£2.25 m; £560,000; £3.00 m",Monetary amount needs LLM review to distinguish threshold from ordinary mention.,"ion Long-term insurance business Mutual A mutual that is a Solvency I firm £2.25 million A mutual that is a non-Solvency I firm £560,000 Any other insurer (including a mixed insurer but excluding a pure reinsurer ) £3.00 million All business ( general insurance business and long-term insurance business ) Pure reinsurer £3.00 million",true,true,"£2.25 million; £560,000; £3.00 million",capital_or_resource_minimum,high,Continuation of base capital resources requirement table.
cand-00333,rule,675cf553af9ccb00,rule,7.4,Insurance Company – Exposure Limits,7.4,https://www.prarulebook.co.uk/pra-rules/insurance-company-exposure-limits/01-06-2026#efeb827e423f498ebf7d1256aa7d1fe3,£2 m,Monetary amount appears with threshold/trigger language.,"e aggregate exposure arising from the counterparty exposures to each member of a group of closely related approved counterparties : (a) 40% for that part of the exposure arising from covered bonds ; (b) (i) subject to (ii), 5% for that part of the exposure not arising from covered bonds or, if the counterparty is an CRD credit institution , from short term deposits ; and (ii) the limit in (i) is increased to 10% if the total of such exposures which are greater than 5% arising from applying a 10% limit, when taken together with any exposures arising from covered bonds which are within the 40% limit in (a), does not exceed 40%; (c) 20% or £2 million, if larger, for the whole exposure (but excl",true,true,£2 million,other_threshold,medium,Exposure limit provision includes a larger-of monetary limit.
